0.0005	0.021147270913709937	0.5028811893537264	0.649655670606567	0.46615534054521857	0.1584893993767098	0.4070836818084107	0.5401835318166854	0.465162573153707	0.09851467986259133	0.2699076636455022
0.001	0.9337623732704781	0.12381328638474076	0.15749802328681617	0.3573090895154547	0.046934174876684276	0.6241827805718541	0.5305356667903425	0.5271893109222241	0.17729373028227458	0.007138370796675453
0.0015	0.2965081222130552	0.9397710226223333	0.6980081912444143	0.29629094968116365	0.4390717887222384	0.557945805423153	0.7987884428879957	0.32387375577148814	0.2231116863879814	0.820178563655843
0.002	0.8545863122521911	0.06288945295785009	0.5236792022233638	0.5203636414442918	0.6982718889454458	0.09635899882095744	0.6543800660588486	0.5559722693576681	0.835884209489957	0.4181528188423316
0.0025	0.3452973525703078	0.399370407819873	0.9710730037111213	0.10524424065589821	0.6880609715728425	0.8107248220837251	0.6487502770349092	0.6393349252920475	0.7468327525067318	0.43928547575470844
0.003	0.6160816901106629	0.13762971674482083	0.3175747614566633	0.39058504155898666	0.03254993999511635	0.4236618438606812	0.7757790478807345	0.31231457743461544	0.1621708149941561	0.46517108807246266
0.0035	0.9619071767922709	0.22952704835933369	0.1757003705119391	0.7900787336740211	0.23902955753000632	0.42463979026342513	0.190003123613516	0.7068639001227612	0.11737330566130866	0.6628227769925732
0.004	0.2160713567232413	0.3610531253700773	0.586429746720013	0.5492067805964966	0.7692154756622487	0.9649595424611666	0.582432074628304	0.4587676571671808	0.35311151445082767	0.48459214197008604
0.0045	0.46661659341139217	0.1502005885525428	0.2087050649988822	0.6472645252021065	0.829021617717816	0.23769591156702585	0.35943007736034693	0.6480835347240821	0.804385029724711	0.1028758671350396
0.005	0.6455302077049629	0.21720172738822274	0.9811357470681297	0.8572775492664693	0.6770484120489666	0.5242918361829498	0.40604304537320624	0.8861063973676446	0.8417011630368407	0.7675441140338859
0.0055	0.22348531919395898	0.11046388248839634	0.7017375815465332	0.16014133199565905	0.7864971056735803	0.08440611320675862	0.4720938263085972	0.5801873895038998	0.8494423569023626	0.5274827806815321
0.006	0.5092149290060008	0.3292301178299202	0.7178068606807815	0.8554866437933704	0.6207109857954827	0.4196433091262497	0.21911817905570086	0.5471957362612843	0.27746212588512265	0.8438703409707455
0.0065	0.2637354940394365	0.2837958394257101	0.6635193146713079	0.01415786857514223	0.6052542273305639	0.4773489476029762	0.4431328494462259	0.4816856966229164	0.9698844751161777	0.5646775809114271
